project,run_id,suite,exit_code,failure_index,line_number,keyword,label,labeled_at,fingerprint,occurrences,auto_rule_id
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,106,9725,      + expected - actual,acceptable,2026-09-20T09:33:22.891690+00:00,ad32f6212b71034d,124,
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,107,9741,      AssertionError: expected <div …(2)></div> to have computed style { 'flex-wrap': 'wrap' },acceptable,2026-09-20T09:33:22.894238+00:00,7a7060d5faf1c785,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,108,9756,      AssertionError: expected <div …(2)></div> to have computed style { 'flex-wrap': 'nowrap' },acceptable,2026-09-20T09:33:22.895665+00:00,0cdebed202f82e82,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,109,9771,      AssertionError: expected <div …(2)></div> to have computed style { 'flex-wrap': 'wrap-reverse' },acceptable,2026-09-20T09:33:22.897042+00:00,aad45deea91aaca0,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,110,9785,"      AssertionError: expected <div class=""css-1ohja90""></div> to have computed style { width: '200px' }",acceptable,2026-09-20T09:33:22.898402+00:00,062fa39083a21690,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,111,9799,"      AssertionError: expected <div class=""css-76sv76""></div> to have computed style { width: '200px' }",acceptable,2026-09-20T09:33:22.899726+00:00,6b118aa472dd94c0,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,112,9813,"      AssertionError: expected <div class=""css-1lg2hzc""></div> to have computed style { width: '8px' }",acceptable,2026-09-20T09:33:22.901051+00:00,01e553f89450a62c,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,113,9827,"      AssertionError: expected <div class=""css-1gq8co7""></div> to have computed style { width: '8px' }",acceptable,2026-09-20T09:33:22.902380+00:00,a7eba772bb03fef0,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,114,9841,"      AssertionError: expected <div class=""css-1uzebon""></div> to have computed style { width: '10px' }",acceptable,2026-09-20T09:33:22.904011+00:00,d84e93e533f33ff0,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,115,9855,"      AssertionError: expected <div class=""css-bosr71""></div> to have computed style { width: '10px' }",acceptable,2026-09-20T09:33:22.905388+00:00,610bd49b40b9820d,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,116,9870,"      AssertionError: expected <div scale=""4"" …(2)></div> to have computed style { 'font-size': '32px', …(1) }",acceptable,2026-09-20T09:33:22.906745+00:00,c254de302859b35f,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,117,9904,"      AssertionError: expected <div …(1)></div> to have computed style { width: '200px', height: '250px' }",acceptable,2026-09-20T09:33:22.908163+00:00,58cbd83e8e88f2b0,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,118,9921,"      AssertionError: expected <div …(1)></div> to have computed style { width: '200px', height: '300px' }",acceptable,2026-09-20T09:33:22.909621+00:00,3bac11e6dfc8a98b,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,119,9955,"      AssertionError: expected <div …(1)></div> to have computed style { width: '250px', height: '300px' }",acceptable,2026-09-20T09:33:22.911041+00:00,75117c31a08c84d5,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,120,9989,"      AssertionError: expected <div …(1)></div> to have computed style { width: '250px', height: '250px' }",acceptable,2026-09-20T09:33:22.912406+00:00,c2e5ddc05d679694,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,121,10040,"      AssertionError: expected <div …(1)></div> to have computed style { width: '400px', height: '400px' }",acceptable,2026-09-20T09:33:22.913787+00:00,ada35658c8b99670,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,122,10108,"      AssertionError: expected <div …(1)></div> to have computed style { width: '500px', height: '400px' }",acceptable,2026-09-20T09:33:22.915200+00:00,56342954438d3704,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,123,10142,"      AssertionError: expected <div data-testid=""large"" …(1)></div> to have computed style { width: '400px', height: '400px' }",acceptable,2026-09-20T09:33:22.916614+00:00,2d3a80daa8ad0849,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,124,10159,"      AssertionError: expected <div …(1)></div> to have computed style { color: 'rgb(0, 0, 255)' }",acceptable,2026-09-20T09:33:22.918057+00:00,425399d33c76b080,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,125,10174,"      AssertionError: expected <div …(1)></div> to have computed style { 'font-family': 'Roboto', …(1) }",acceptable,2026-09-20T09:33:22.919470+00:00,b215c22598a66b37,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,126,10223,"      AssertionError: expected <div class=""css-1ebprri""></div> to have computed style { 'margin-top': '16px', …(1) }",acceptable,2026-09-20T09:33:22.921012+00:00,aec61c55768e171c,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,127,10240,      AssertionError: expected <div …(1)></div> to have computed style { 'margin-top': '16px' },acceptable,2026-09-20T09:33:22.922444+00:00,02b9a540b542d2cc,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,128,10255,"      AssertionError: expected <div class=""css-9124uu""></div> to have computed style { 'margin-top': '-1px' }",acceptable,2026-09-20T09:33:22.923874+00:00,a23d878a95eae40d,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,129,10269,      AssertionError: expected <div …(2)></div> to have computed style { 'mix-blend-mode': 'lighten' },acceptable,2026-09-20T09:33:22.925350+00:00,b2541276e0178987,124,c986ecf5fac3
material-ui,1745825160_b1c3344ad02e9a35b77bd584f1478b318d5a851d,test_coverage,1,130,10283,     AssertionError: expected [Function] to not throw an error but 'NotFoundError: The child can not be f…' was thrown,acceptable,2026-09-20T09:33:29.794255+00:00,8d4f70770c56457d,124,
material-ui,1745830744_3c81823e5bdbd178bd48974a820915e31a81b666,test_coverage,1,131,9676,     Expected test not to call console.error() but instead received 1 calls.,acceptable,2026-09-20T09:33:29.795739+00:00,a3da64ff2fdb6533,22,d46ed19dcef3
material-ui,1745830744_3c81823e5bdbd178bd48974a820915e31a81b666,test_coverage,1,132,9729,     NotFoundError: The child can not be found in the parent.,acceptable,2026-09-20T09:33:29.796743+00:00,218f3963bfd6f34f,23,40f14ed06883
material-ui,1745830744_3c81823e5bdbd178bd48974a820915e31a81b666,test_coverage,1,133,9735,     NotFoundError: The child can not be found in the parent.,acceptable,2026-09-20T09:33:29.798054+00:00,50878f3ad428964b,23,40f14ed06883
material-ui,1745830744_3c81823e5bdbd178bd48974a820915e31a81b666,test_coverage,1,134,9758,     NotFoundError: The child can not be found in the parent.,acceptable,2026-09-20T09:33:29.799312+00:00,abe5a024573fdbf1,23,40f14ed06883
material-ui,1746015220_13fa2ac21b9813f25d0faa87400aebd348e79dff,test_coverage,1,135,9730,  AggregateError:,unclear,2026-09-20T09:33:29.800694+00:00,960248dea97e5b2b,31,3f022fb8c10e
material-ui,1746057019_0f7979672b4542bcbab461ee6df419b37e5f5a71,test_coverage,1,136,9712,     Expected test not to call console.error() but instead received 2 calls.,acceptable,2026-09-20T09:33:29.801810+00:00,b5a6a523ce2033dd,1,421cbab5f601
material-ui,1746516886_03f24b1fff56938d1189f9dd671ad98202621743,test_coverage,1,137,9734,  AggregateError:,unclear,2026-09-20T09:33:29.803158+00:00,36e1f254829a818c,20,3f022fb8c10e
material-ui,1747052523_98b7dec7330ba95b4842e6cbcb6b9e582a5c7b54,test_coverage,1,138,9835,  AggregateError:,unclear,2026-09-20T09:33:29.804424+00:00,d3ed2a3d3cfec16d,3,3f022fb8c10e
material-ui,1747118933_bc625f5707b2aa73f374f96576a2d0231e482268,test_coverage,1,139,9887,  AggregateError:,unclear,2026-09-20T09:33:29.805443+00:00,331262912916e262,13,3f022fb8c10e
material-ui,1747205163_387e676fdb51f6d0514f1d5269b5918d05d30015,test_coverage,1,140,9831,  AggregateError:,unclear,2026-09-20T09:33:29.806439+00:00,aa62f1ce35b7d847,30,3f022fb8c10e
material-ui,1747903662_2c2ede9d20ca97adaa9a631c317b9ffbd61d3e6a,test_coverage,1,141,9810,  AggregateError:,unclear,2026-09-20T09:33:29.807492+00:00,123a1f13ffbb1152,9,3f022fb8c10e
material-ui,1748350655_c8f1da5b945228a17441ca1fe8a4b10f0e408b75,test_coverage,1,142,9852,  AggregateError:,unclear,2026-09-20T09:33:29.808544+00:00,ff8debf0eed1ccbb,2,3f022fb8c10e
